Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2009-06-17,Guangzhou Broad Vision Telecom is a high-tech company engaged in the technologies for communication networks.,Guangzhou Broad Vision Telecom,https://www.crunchbase.com/organization/guangzhou-broad-vision-telecom,"Communications Infrastructure, Telecommunications, Web Hosting","Guangzhou, Guangdong, China, Asia",Venture Round - Guangzhou Broad Vision Telecom,https://www.crunchbase.com/funding_round/guangzhou-broad-vision-telecom-series-unknown--9bd6ca9a,1,Shenzhen Fortune Venture Capital,,Shenzhen Fortune Venture Capital,Venture - Series Unknown,1,2200000,USD,2200000,,,,2200000,USD,2200000,Yes,,http://www.chinabroadvision.com,,,,"311,582"
2010-01-01,Wiselong is a SaaS cloud platform that provides online and offline connections.,Wiselong,https://www.crunchbase.com/organization/wiselong,"Cloud Computing, Retail, SaaS, Software","Chongming, Shanghai, China, Asia",Series A - Wiselong,https://www.crunchbase.com/funding_round/wiselong-series-a--f92a07dc,1,Dazhong Dianping,Early Stage Venture,Dazhong Dianping,Series A,1,10000000,CNY,1464395,,,,10000000,CNY,1464395,Yes,,http://www.wiselong.com/,,Early Stage Venture,,"312,900"
2010-11-01,jd100.com is an online learning platform for students.,jd100.com,https://www.crunchbase.com/organization/jd100-com,"Children, E-Learning, Education","Haidian, Beijing, China, Asia",Series A - jd100.com,https://www.crunchbase.com/funding_round/jd100-com-series-a--31ad2cc3,1,Cybernaut Venture Capital,Early Stage Venture,Cybernaut Venture Capital,Series A,1,20000000,CNY,2986231,,,,20000000,CNY,2986231,Yes,,http://www.jd100.com/,,Early Stage Venture,,"315,009"
2009-07-01,Wuzhen Tourism provides travel and tourism services.,Wuzhen Tourism,https://www.crunchbase.com/organization/wuzhen-tourism,,"Tongxiang, Zhejiang, China, Asia",Corporate Round - Wuzhen Tourism,https://www.crunchbase.com/funding_round/wuzhen-tourism-corporate-round--db3f69a4,1,IDG Capital,,IDG Capital,Corporate Round,1,44120000,CNY,6456983,,,,44120000,CNY,6456983,Yes,,http://www.wuzhen.com.cn,,,,"292,099"
2010-06-01,"Shenzhen Domain Network Software is focused on online game development, and operation and web application development.",Shenzhen Domain Network Software,https://www.crunchbase.com/organization/shenzhen-domain-network-software-co-ltd,"Online Games, Software, Web Development","Shenzhen, Guangdong, China, Asia",Series A - Shenzhen Domain Network Software,https://www.crunchbase.com/funding_round/shenzhen-domain-network-software-co-ltd-series-a--acd1725e,1,Tencent Industry Win-Win Fund,Early Stage Venture,Tencent Industry Win-Win Fund,Series A,1,150000000,CNY,21964274,,,,150000000,CNY,21964274,Yes,,http://www.szdomain.com,,Early Stage Venture,,"292,276"
2009-12-23,"esint is a high-tech enterprise providing technical services such as informatization planning, design, construction, service and security.",esint,https://www.crunchbase.com/organization/esint,"Enterprise, Information Services, Information Technology","Nankai, Tianjin, China, Asia",Angel Round - esint,https://www.crunchbase.com/funding_round/esint-angel--26157795,1,Homsun Capital,Seed,Homsun Capital,Angel,1,3000000,CNY,439297,,,,3000000,CNY,439297,Yes,,http://www.esint.com.cn,,Seed,,"292,628"
2010-01-01,Asiatelco is the leading provider of wireless terminal devices and equipments to its value customers worldwide. ,Asiatelco,https://www.crunchbase.com/organization/asiatelco,"Information Technology, Internet, Internet of Things, Manufacturing, Mobile, Robotics, Telecommunications","Shanghai, Shanghai, China, Asia",Series A - Asiatelco,https://www.crunchbase.com/funding_round/asiatelco-series-a--e47be81e,1,IDG Capital,Early Stage Venture,IDG Capital,Series A,1,50000000,CNY,7321975,,,,50000000,CNY,7321975,Yes,,http://www.asiatelco.com/en/,Less than $1M,Early Stage Venture,,"314,319"
2010-06-10,VS is a mobile game development company.,VS,https://www.crunchbase.com/organization/vs,"Gaming, Media and Entertainment, Mobile Apps","Guanzhou, Guangdong, China, Asia",Series A - VS,https://www.crunchbase.com/funding_round/vs-series-a--0cacb551,1,Shenzhen Rainbow Venture Capital Holdings,Early Stage Venture,Shenzhen Rainbow Venture Capital Holdings,Series A,2,10000000,CNY,1464005,,,,25000000,CNY,3661890,Yes,,http://www.vsa.com.cn,,IPO,,"292,884"
2010-08-02,"Superdata Software Technology (Guangzhou) Co., Ltd. offers enterprise management software to SME (Small and Middle Enterprise).","Superdata Software Technology (Guangzhou) Co., Ltd.",https://www.crunchbase.com/organization/superdata-software-technology-guangzhou-co-ltd,"Enterprise, Enterprise Software, Software","Guangzhou, Guangdong, China, Asia","Series D - Superdata Software Technology (Guangzhou) Co., Ltd.",https://www.crunchbase.com/funding_round/superdata-software-technology-guangzhou-co-ltd-series-d--3144f23e,1,IDG Capital,Late Stage Venture,IDG Capital,Series D,3,29500000,USD,29500000,,,,86800000,USD,86800000,Yes,,http://www.superdata.com.cn/,,Late Stage Venture,,"293,453"
2010-08-01,"MOSO is a national high-tech joint equity enterprise in China, and a provider of intelligent drive solutions for LED street lamps.",MoSo,https://www.crunchbase.com/organization/moso,"Electronics, Lighting, Manufacturing","Shenzhen, Guangdong, China, Asia",Series C - MoSo,https://www.crunchbase.com/funding_round/moso-series-c--d86854f2,1,"Shenzhen Platinum Venture Capital Co., Ltd.",Late Stage Venture,"Shenzhen Platinum Venture Capital Co., Ltd.",Series C,3,38000000,CNY,5606364,,,,100400000,CNY,14690627,Yes,,http://www.mosopower.com/en/Index.html,$50M to $100M,IPO,,"304,144"
2010-03-01,"Crets Technology Development Co. is a software company that offfers application integration, software development, and maintenance services.",Creation,https://www.crunchbase.com/organization/creation-96db,"Apps, Information Technology, Software","Haidian, Beijing, China, Asia",Funding Round - Creation,https://www.crunchbase.com/funding_round/creation-96db-undisclosed--99ec6d6b,1,China Equity,,China Equity,Funding Round,1,50000000,CNY,7323849,,,,50000000,CNY,7323849,Yes,,http://www.crets.com.cn/,,IPO,,"315,765"
2010-12-01,GOLDEN specializes in R&D and industrialization of the database management system.,GOLDEN,https://www.crunchbase.com/organization/golden-8224,"Database, Information Technology, Real Time","Haidian, Beijing, China, Asia",Seed Round - GOLDEN,https://www.crunchbase.com/funding_round/golden-8224-seed--0e4a5976,1,ZGC Group,Seed,ZGC Group,Seed,2,2000000,CNY,300146,,,,5000000,CNY,727969,Yes,,http://www.golden-data.com.cn/,,Seed,,"304,957"
2009-10-01,Elite Group is an investment platform focused on developing Chinese private-run education.,Elite Education Media Group,https://www.crunchbase.com/organization/elite-group,"Education, Language Learning","Beijing, Beijing, China, Asia",Series A - Elite Education Media Group,https://www.crunchbase.com/funding_round/elite-group-series-a--0051cf74,1,IDG Capital,Early Stage Venture,IDG Capital,Series A,1,24000000,USD,24000000,,,,24000000,USD,24000000,Yes,,,,Early Stage Venture,,"315,992"
2010-11-12,New Element provides clinical solutions for the treatment of urology and orthopedic diseases.,New Element,https://www.crunchbase.com/organization/new-element-7f36,"Health Care, Medical, Sales","Futian, Guangdong, China, Asia",Series A - New Element,https://www.crunchbase.com/funding_round/new-element-7f36-series-a--bc0d9133,1,Lanse Dayu Chengzhang,Early Stage Venture,Lanse Dayu Chengzhang,Series A,2,80000000,CNY,12056175,,,,83000000,CNY,12495713,Yes,,http://www.szxys.cn/,,Early Stage Venture,,"294,301"
2009-10-01,Jingying Group is a comprehensive education group in China.,Jingying Group,https://www.crunchbase.com/organization/jingying-group,"Animation, App Marketing, Education","Shijiazhuang, Hebei, China, Asia",Series A - Jingying Group,https://www.crunchbase.com/funding_round/jingying-group-series-a--2c8019d6,1,IDG Capital,Early Stage Venture,IDG Capital,Series A,1,3428600,USD,3428600,,,,3428600,USD,3428600,Yes,,http://www.jingying.cn,,Early Stage Venture,,"316,128"
2010-06-01,"Lightking specializes in R&D, production and sales of LED displays and LED lighting products.",Lightking,https://www.crunchbase.com/organization/lightking,"Electronics, Lighting, Manufacturing, Sales","Fuyong, Guangdong, China, Asia",Series A - Lightking,https://www.crunchbase.com/funding_round/lightking-series-a--141006f0,1,GSR United Capital,Early Stage Venture,GSR United Capital,Series A,1,37143200,CNY,5438823,,,,37143200,CNY,5438823,Yes,,http://lightking-led.com/,,Early Stage Venture,,"298,466"
2010-12-01,Lang Tao Jin develops intelligent systems in order to lower the risk of advertising and promotional activities.,Lang Tao Jin,https://www.crunchbase.com/organization/langtaojin,"Advertising, Artificial Intelligence (AI), Data Mining","Beijing, Beijing, China, Asia",Series A - Lang Tao Jin,https://www.crunchbase.com/funding_round/langtaojin-series-a--19fc3985,1,Matrix Partners China,Early Stage Venture,Matrix Partners China,Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://www.langtaojin.com,,Early Stage Venture,,"298,617"
2010-06-01,Imomacau operates a coffee roasting and development facility.,Imomacau,https://www.crunchbase.com/organization/imomacau,Food and Beverage,"Guadong, Guangdong, China, Asia",Private Equity Round - Imomacau,https://www.crunchbase.com/funding_round/imomacau-private-equity--57daef2a,1,Tripod Capital,Private Equity,Tripod Capital,Private Equity,1,,,,,,,,,,Yes,,,,Private Equity,,"298,704"
2010-10-22,Meihao is a food production company that manufactures meat products.,Meihao,https://www.crunchbase.com/organization/meihao,"Food and Beverage, Food Processing, Manufacturing","Chengdu, Sichuan, China, Asia",Funding Round - Meihao,https://www.crunchbase.com/funding_round/meihao-undisclosed--37ebb283,1,New Hope Sichuan Venture Capital Fund,,New Hope Sichuan Venture Capital Fund,Funding Round,1,50000000,CNY,7508126,,,,50000000,CNY,7508126,Yes,,https://www.xiwangfood.com/,,,,"305,400"
2010-11-29,Mega-info Media is an operator of the railway digital media system.,Mega-info Media,https://www.crunchbase.com/organization/mega-info-media,"Brand Marketing, Digital Media, Railroad","Beijing, Beijing, China, Asia",Series A - Mega-info Media,https://www.crunchbase.com/funding_round/mega-info-media-series-a--7e428cb5,1,Fuhai Yintao,Early Stage Venture,Fuhai Yintao,Series A,1,50000000,CNY,7506898,,,,50000000,CNY,7506898,Yes,,http://www.zhaoxunmedia.com/,,M&A,,"305,641"
2010-12-01,ArcherMind Technology is a mobile software development company.,ArcherMind Technology,https://www.crunchbase.com/organization/archermind-technology,"Consulting, Information Technology, Mobile, Product Design, Robotics, Software","Nanjing, Jiangsu, China, Asia",Series A - ArcherMind Technology,https://www.crunchbase.com/funding_round/archermind-technology-series-a--41ea2253,1,IDG Capital,Early Stage Venture,IDG Capital,Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,https://www.archermind.com,$50M to $100M,IPO,,"306,613"
2010-09-01,Game is an SMS and traffic operation service providing company.,Game,https://www.crunchbase.com/organization/game-70b8,"Internet of Things, SMS, Telecommunications","Hangzhou, Zhejiang, China, Asia",Funding Round - Game,https://www.crunchbase.com/funding_round/game-70b8-undisclosed--6be65d52,1,Insigma Technology,,Insigma Technology,Funding Round,1,50000000,CNY,7341083,,,,50000000,CNY,7341083,Yes,,http://www.game2palm.com/,,,,"300,730"
2010-12-23,Qmadou.com is a manufacturer and distributor of children's products.,Qmadou.com,https://www.crunchbase.com/organization/qmadou-com,"Children, E-Commerce, Manufacturing","Beijing, Beijing, China, Asia",Series A - Qmadou.com,https://www.crunchbase.com/funding_round/qmadou-com-series-a--34b4733a,1,Tengxun Touzi,Early Stage Venture,Tengxun Touzi,Series A,1,10000000,CNY,1505182,,,,10000000,CNY,1505182,Yes,,http://www.qmadou.com,,Early Stage Venture,,"294,807"
2009-07-01,BINF is a retailer of fashion and beauty products.,BINF,https://www.crunchbase.com/organization/binf,"Beauty, Consumer Goods, Cosmetics","Guangzhou, Guangdong, China, Asia",Series A - BINF,https://www.crunchbase.com/funding_round/binf-series-a--7a0c07ab,1,Legend Capital,Early Stage Venture,Legend Capital,Series A,1,10000000,USD,10000000,,,,10000000,USD,10000000,Yes,,http://www.binf.cn,,Early Stage Venture,,"297,830"
2010-04-01,China Liangtse offers health care and therapy services.,China Liangtse,https://www.crunchbase.com/organization/china-liangtse,"Health Care, Therapeutics, Wellness","Jinan, Shandong, China, Asia",Series A - China Liangtse,https://www.crunchbase.com/funding_round/china-liangtse-series-a--01945d66,1,Oriental Fortune Capital,Early Stage Venture,Oriental Fortune Capital,Series A,1,20350000,CNY,2980805,,,,20350000,CNY,2980805,Yes,,http://www.huaxialiangzi.com/,,Early Stage Venture,,"295,123"
2010-12-10,"NiuTech Energy manufactures, researches, and develops pyrolysis processes for recycling scrap tires and waste plastic.",Niutech Energy,https://www.crunchbase.com/organization/niutech-energy,"Energy, Manufacturing, Recycling, Waste Management","Jinan, Shandong, China, Asia",Venture Round - Niutech Energy,https://www.crunchbase.com/funding_round/niutech-energy-series-unknown--86d626e1,1,Origo Partners,,Origo Partners,Venture - Series Unknown,1,1700000,USD,1700000,,,,1700000,USD,1700000,Yes,,http://www.niutech.com/,Less than $1M,IPO,,"298,777"
2009-07-28,CHINESEASY is a cultural and educational service providing company.,CHINESEASY,https://www.crunchbase.com/organization/chineseasy,"Commercial, Education, Training","Shenzhen, Guangdong, China, Asia",Angel Round - CHINESEASY,https://www.crunchbase.com/funding_round/chineseasy-angel--ad40f0ca,1,Green Pine Capital Partners,Seed,Green Pine Capital Partners,Angel,1,3000000,CNY,439182,,,,3000000,CNY,439182,Yes,,https://www.chineseasy.com/,,Seed,,"295,423"
2010-01-01,Prosperous Biopharm is a high-tech enterprise engaged in the development of bio-innovation drugs.,Prosperous Biopharm,https://www.crunchbase.com/organization/prosperous-biopharm,"Biotechnology, Health Care, Outsourcing","Haidian, Beijing, China, Asia",Series A - Prosperous Biopharm,https://www.crunchbase.com/funding_round/prosperous-biopharm-series-a--422fef2e,1,ZhenFund,Early Stage Venture,ZhenFund,Series A,1,10000000,CNY,1464395,,,,10000000,CNY,1464395,Yes,,http://www.prospbiopharm.cn,,Early Stage Venture,,"299,171"
2010-09-15,"Ismole is a researcher, developer, and operator of social games in China.",Ismole,https://www.crunchbase.com/organization/ismole,"Gaming, Internet, Social","Beijing, Beijing, China, Asia",Series A - Ismole,https://www.crunchbase.com/funding_round/ismole-series-a--1f0025ab,1,SIG China (SIG Asia Investments),Early Stage Venture,SIG China (SIG Asia Investments),Series A,1,4000000,USD,4000000,,,,4000000,USD,4000000,Yes,,http://www.ismole.com,,Early Stage Venture,,"295,953"
2010-08-01,Hunan Sun Zone Optoelectronics Energy is a producer of regular and coloured solar cells.,Hunan Sun Zone Optoelectronics Energy,https://www.crunchbase.com/organization/hunan-sun-zone-optoelectronics-energy,Semiconductor,"Changsha, Jiangsu, China, Asia",Private Equity Round - Hunan Sun Zone Optoelectronics Energy,https://www.crunchbase.com/funding_round/hunan-sun-zone-optoelectronics-energy-private-equity--e7331b94,1,Tripod Capital,Private Equity,Tripod Capital,Private Equity,1,,,,,,,,,,Yes,,,,Private Equity,,"308,347"
2010-08-30,BizArk is a marketing services provider in China.,BizArk,https://www.crunchbase.com/organization/bizark,"Brand Marketing, E-Commerce, Marketing","Changzhou, Zhejiang, China, Asia",Venture Round - BizArk,https://www.crunchbase.com/funding_round/bizark-series-unknown--a279dfa7,1,IDG Capital,,IDG Capital,Venture - Series Unknown,2,40000000,USD,40000000,,,,50000000,USD,50000000,Yes,,http://thebizark.com,$1M to $10M,,,"296,247"
2010-06-01,Chongqing Boao Magnesium Aluminium Manufacturing Company manufactures and sells magnesium alloy die-casting products.,Chongqing Boao Magnesium Aluminium Manufacturing Company,https://www.crunchbase.com/organization/chongqing-boao-magnesium-aluminium-manufacturing-company,"Manufacturing, Precious Metals","Chongqing, Heilongjiang, China, Asia",Private Equity Round - Chongqing Boao Magnesium Aluminium Manufacturing Company,https://www.crunchbase.com/funding_round/chongqing-boao-magnesium-aluminium-manufacturing-company-private-equity--c8aacb44,1,Tripod Capital,Private Equity,Tripod Capital,Private Equity,1,,,,,,,,,,Yes,,,,Private Equity,,"296,261"
