Announced Date,Organization Description,Organization Name,Organization Name URL,Organization Industries,Organization Location,Transaction Name,Transaction Name URL,Number of Investors,Investor Names,Funding Stage,Lead Investors,Funding Type,Number of Funding Rounds,Money Raised,Money Raised Currency,Money Raised (in USD),Pre-Money Valuation,Pre-Money Valuation Currency,Pre-Money Valuation (in USD),Total Funding Amount,Total Funding Amount Currency,Total Funding Amount (in USD),Equity Only Funding,Diversity Spotlight,Organization Website,Organization Revenue Range,Funding Status,Number of Partner Investors,CB Rank (Funding Round)
2017-09-01,Magpie Pharmaceuticals is a biotechnology company.,Magpie Pharmaceuticals,https://www.crunchbase.com/organization/magpie-pharmaceuticals,"Biotechnology, Health Care, Pharmaceutical","Guangzhou, Guangdong, China, Asia",Series A - Magpie Pharmaceuticals,https://www.crunchbase.com/funding_round/magpie-pharmaceuticals-series-a--1ec92dd2,2,"Beijing Prudential Capital Management, Wonderland Capital",Early Stage Venture,"Beijing Prudential Capital Management, Wonderland Capital",Series A,3,,,,,,,28792024,USD,28792024,Yes,,http://magpiepharma.com,$10M to $50M,Late Stage Venture,,"246,098"
2017-07-10,Dashu Finance is an online small and micro loan startup that offers personal and small enterprise loans.,Dashu Finance,https://www.crunchbase.com/organization/dashu-finance,"Finance, Financial Services, FinTech, Internet","Shenzhen, Guangdong, China, Asia",Series C - Dashu Finance,https://www.crunchbase.com/funding_round/dashu-finance-series-c--48341286,2,"PAG, Primavera Capital Group",Late Stage Venture,"PAG, Primavera Capital Group",Series C,3,118000000,USD,118000000,,,,211000000,USD,211000000,Yes,,http://dashuf.com,$1M to $10M,Late Stage Venture,,"246,533"
2017-08-04,Hesai Technology is a designer and manufacturer of laser sensors for robots and self-driving cars.,Hesai Technology,https://www.crunchbase.com/organization/hesai,"Autonomous Vehicles, Laser, Manufacturing, Sensor, Transportation","Shanghai, Shanghai, China, Asia",Series B - Hesai Technology,https://www.crunchbase.com/funding_round/hesai-series-b--ba11869d,2,"Baidu, Lightspeed China Partners",Early Stage Venture,"Baidu, Lightspeed China Partners",Series B,11,40000000,USD,40000000,,,,603847182,USD,603847182,Yes,,http://www.hesaitech.com,$100M to $500M,IPO,1,"247,446"
2017-06-27,Shenzhen Bominwell Robotics is a artificial & robotics company.,Bominwell Robotics,https://www.crunchbase.com/organization/shenzhen-bominwell-robotics,"Artificial Intelligence (AI), Robotics","Shenzhen, Guangdong, China, Asia",Series A - Bominwell Robotics,https://www.crunchbase.com/funding_round/shenzhen-bominwell-robotics-series-a--01edc193,3,"MDVC, Northern Light Venture Capital, Zhengxuan Investment",Early Stage Venture,"MDVC, Northern Light Venture Capital",Series A,2,7603500,USD,7603500,,,,14690270,USD,14690270,Yes,,https://www.bominwell.com/,,Early Stage Venture,,"247,907"
2017-07-20,Xiaomai is a cashier-free convenience store operator and provide customers with safe and quality products and convenient warm service.,Xiaomai,https://www.crunchbase.com/organization/xiaomai,"E-Commerce, Retail, Shopping","Beijing, Beijing, China, Asia",Series A - Xiaomai,https://www.crunchbase.com/funding_round/xiaomai-series-a--77394b6d,2,"Hongtai Capital Holdings, Mount Morning Capital",Early Stage Venture,"Hongtai Capital Holdings, Mount Morning Capital",Series A,1,125000000,CNY,18492246,,,,125000000,CNY,18492246,Yes,,http://www.imxiaomai.com/,,Early Stage Venture,,"247,001"
2017-07-04,Carzone is an e-commerce platform for auto parts.,Carzone,https://www.crunchbase.com/organization/carzone-2,"Automotive, E-Commerce","Nanjing, Jiangsu, China, Asia",Series B - Carzone,https://www.crunchbase.com/funding_round/carzone-2-series-b--e91143a9,2,"CICC Alpha, Co-Stone Venture Capital",Early Stage Venture,"CICC Alpha, Co-Stone Venture Capital",Series B,7,50000000,USD,50000000,,,,706711340,USD,706711340,Yes,,https://www.ncarzone.com,$1B to $10B,Late Stage Venture,1,"247,110"
2017-08-29,Magic Ears provides online immersive English language education to children in China.,Magic Ears,https://www.crunchbase.com/organization/magicears,"E-Learning, Education, Higher Education","Beijing, Beijing, China, Asia",Venture Round - Magic Ears,https://www.crunchbase.com/funding_round/magicears-series-unknown--8ba84687,2,"Bob Xu ZhenEdu Fund, Yuanfudao",,"Bob Xu ZhenEdu Fund, Yuanfudao",Venture - Series Unknown,3,6000000,USD,6000000,,,,27943146,USD,27943146,Yes,,https://t.mmears.com/,$10M to $50M,Early Stage Venture,1,"247,213"
2017-08-18,Azlook is an online and offline fashion female experience consumer service platform.,Azlook,https://www.crunchbase.com/organization/azlook,"E-Commerce, Fashion, Jewelry, Women's","Beijing, Beijing, China, Asia",Angel Round - Azlook,https://www.crunchbase.com/funding_round/azlook-angel--6c4c0c1d,4,"Shanghai Pu Xin Fund Management, Shenzhen Capital Group, Tiangong Chuangxin Touzi, Youshi Keji",Seed,Shenzhen Capital Group,Angel,1,22000000,CNY,3297239,,,,22000000,CNY,3297239,Yes,,http://www.azlook.com/,,Seed,,"248,867"
2017-08-18,"Cambricon Technologies builds core processor chips for intelligent cloud servers, intelligent terminals, and intelligent robots.",Cambricon Technologies,https://www.crunchbase.com/organization/cambricon-technologies,"Artificial Intelligence (AI), Electronics, Semiconductor","Beijing, Beijing, China, Asia",Series A - Cambricon Technologies,https://www.crunchbase.com/funding_round/cambricon-technologies-series-a--6b1a7127,8,"Alibaba Group, CAS Investment Management, Lenovo Capital and Incubator Group (LCIG), Oriza Seed Capital (Oriza Yuandian), SDIC Venture Capital, Turing, TusStar, Yonghua Capital",Early Stage Venture,SDIC Venture Capital,Series A,4,100000000,USD,100000000,900000000,USD,900000000,200000000,USD,200000000,Yes,,http://www.cambricon.com/,$100M to $500M,,,"249,601"
2017-06-25,Dobot is a leading robotic arm solutions provider.,Dobot,https://www.crunchbase.com/organization/dobot,"Electronics, Industrial Automation, Robotics","Shenzhen, Guangdong, China, Asia",Series A - Dobot,https://www.crunchbase.com/funding_round/dobot-series-a--4c86e42e,2,"Qianhai Fund of Funds, Shenzhen Capital Group",Early Stage Venture,"Qianhai Fund of Funds, Shenzhen Capital Group",Series A,6,70000000,CNY,10244051,,,,79259917,USD,79259917,Yes,,https://www.dobot.cc/,,IPO,,"249,969"
2017-07-10,NETWANK provides financial institution marketing and promotion service.,NEWTANK,https://www.crunchbase.com/organization/newtank,"Finance, Information Technology, InsurTech, Marketing, Software","Shanghai, Shanghai, China, Asia",Seed Round - NEWTANK,https://www.crunchbase.com/funding_round/newtank-seed--6d4032e8,4,"Infinity Equity, Legend Star, New Founder, Shanghai YingfeiChuangfu Touzi Guanli",Seed,Legend Star,Seed,2,25000000,CNY,3674876,,,,25500000,CNY,3749850,Yes,,http://newtank.cn,,IPO,,"253,718"
2017-08-08,New Studio Media operates online community platforms,New Studio Media,https://www.crunchbase.com/organization/new-studio-media,"Communities, Social Media, Social Media Management","Beijing, Beijing, China, Asia",Post-IPO Equity - New Studio Media,https://www.crunchbase.com/funding_round/new-studio-media-post-ipo-equity--c7d88cf0,3,"Fuhui Capital, Perfect World, Yongtong Fund",,Perfect World,Post-IPO Equity,1,147000000,CNY,21909259,,,,147000000,CNY,21909259,Yes,,,,IPO,1,"253,745"
2017-09-01,Hypereal is a virtual reality technology company.,Hypereal,https://www.crunchbase.com/organization/hypereal,"Hardware, Virtual Reality, Virtualization","Minhang, Shanghai, China, Asia",Series C - Hypereal,https://www.crunchbase.com/funding_round/hypereal-series-c--17872de4,2,"Qiming Venture Partners, Titanium Ventures",Late Stage Venture,Qiming Venture Partners,Series C,3,11800000,USD,11800000,,,,28300000,USD,28300000,Yes,,https://www.hypereal.com/,$1M to $10M,Late Stage Venture,2,"253,394"
2017-08-06,VRSchool is a virtual reality technology company that offers VR education system.,VRSCHOOL,https://www.crunchbase.com/organization/vrschool,"Augmented Reality, Education, Virtual Reality","Haidian, Beijing, China, Asia",Series A - VRSCHOOL,https://www.crunchbase.com/funding_round/vrschool-series-a--fa456c7a,4,"Huarong Securities, JC Capital, One World Capital, Yingzhi (Yinchuan) Touzi Guanli Co., Ltd.",Early Stage Venture,JC Capital,Series A,2,30000000,CNY,4434393,,,,41000000,CNY,6087572,Yes,,http://wizsch.com,,Early Stage Venture,,"253,495"
2017-06-26,Xitu is a Chinese developer community based on sharing and learning.,Xitu,https://www.crunchbase.com/organization/xitu,"Communities, Internet, Social Network","Beijing, Beijing, China, Asia",Series A - Xitu,https://www.crunchbase.com/funding_round/xitu-series-a--f51af74e,4,"FutureCap, Peeli Ventures, Pingtan Jiuwei Keji, Shangshi Fund",Early Stage Venture,Peeli Ventures,Series A,3,20000000,CNY,2924081,,,,26000000,CNY,3848895,Yes,,http://xitu.io/,,Early Stage Venture,,"254,121"
2017-08-16,Tianjin YangTian Technology is an industrial robotic arm developer company.,Tianjin YangTian Technology,https://www.crunchbase.com/organization/tianjin-yangtian-technology,"Developer Platform, Information Technology, Robotics","Tianjin, Guangdong, China, Asia",Seed Round - Tianjin YangTian Technology,https://www.crunchbase.com/funding_round/tianjin-yangtian-technology-seed--7f02806c,3,"GSR United Capital, Lenovo Capital and Incubator Group (LCIG), Yinxinggu Capital",Seed,Lenovo Capital and Incubator Group (LCIG),Seed,2,7000000,USD,7000000,,,,9595103,USD,9595103,Yes,,http://www.chnrobot.cn/,,Seed,1,"254,128"
2017-07-05,Mignshi Jiaoyu provides online education services.,Mignshi Jiaoyu,https://www.crunchbase.com/organization/mignshi-jiaoyu,"E-Learning, Education, Training","Guangzhou, Guangdong, China, Asia",Post-IPO Equity - Mignshi Jiaoyu,https://www.crunchbase.com/funding_round/mignshi-jiaoyu-post-ipo-equity--8f5c79e1,4,"Cnlight, Cowin Capital, Guangdong Songfa Ceramics, Morgan Stanley",,Morgan Stanley,Post-IPO Equity,4,119000000,CNY,17496977,,,,239000000,CNY,35541305,Yes,,https://www.mingshiedu.com/,,IPO,,"253,356"
2017-09-02,Shanghai Lihuh Network Technology is a video platform operator.,Shanghai Lihuh Network Technology,https://www.crunchbase.com/organization/shanghai-lihuh-network-technology,Video,"Shanghai, Shanghai, China, Asia",Angel Round - Shanghai Lihuh Network Technology,https://www.crunchbase.com/funding_round/shanghai-lihuh-network-technology-angel--c1f5cd58,2,"Gaorong Capital, ZhenFund",Seed,"Gaorong Capital, ZhenFund",Angel,3,,,,,,,30000000,USD,30000000,Yes,,,,Early Stage Venture,,"255,477"
2017-07-26,Plum is an authentic e-commerce platform for second-hand fashion products.,Plum,https://www.crunchbase.com/organization/plum-8,"Customer Service, E-Commerce, E-Commerce Platforms, Fashion, Trading Platform","Beijing, Beijing, China, Asia",Seed Round - Plum,https://www.crunchbase.com/funding_round/plum-8-seed--7418d562,2,"Headline Asia (formerly Infinity Ventures), UnityVC",Seed,"Headline Asia (formerly Infinity Ventures), UnityVC",Seed,8,8405498,USD,8405498,,,,158885498,USD,158885498,Yes,,http://www.aplum.com,$100M to $500M,M&A,,"256,304"
2017-07-03,Ting Ting Chang Guwen is designed to be a platform for poetry singing services.,Ting Ting Chang Guwen,https://www.crunchbase.com/organization/ting-ting-chang-guwen,"Children, Media and Entertainment, Music Education","Jingan, Shanghai, China, Asia",Angel Round - Ting Ting Chang Guwen,https://www.crunchbase.com/funding_round/ting-ting-chang-guwen-angel--7c60e205,2,"Angel Plus China, Northern Light Venture Capital",Seed,"Angel Plus China, Northern Light Venture Capital",Angel,2,22000000,CNY,3235240,,,,72000000,CNY,11022917,Yes,,http://tingtingchangshi.com/,,Early Stage Venture,,"256,917"
2017-08-15,Stop Happy is a urban smart parking technology company providing digital parking operation services with AI technology & big data.,Tingkaixin,https://www.crunchbase.com/organization/tingkaixin,"Artificial Intelligence (AI), Big Data, Information Technology, Parking, Software","Xiamen, Fujian, China, Asia",Seed Round - Tingkaixin,https://www.crunchbase.com/funding_round/tingkaixin-seed--eed001db,2,"Eagles Fund, UnityVC",Seed,"Eagles Fund, UnityVC",Seed,4,,,,,,,,,,Yes,,http://www.carlinkin.com,,,,"256,408"
2017-09-13,Ennovabio is a Chinese drug developer that focuses on creating drugs targeting brain glioma.,Ennovabio,https://www.crunchbase.com/organization/ennovabio,"Biopharma, Medical, Pharmaceutical","Shanghai, Shanghai, China, Asia",Seed Round - Ennovabio,https://www.crunchbase.com/funding_round/ennovabio-seed--8cc35e9d,2,"Highlight Capital, Zhangke Lingyi Investment",Seed,"Highlight Capital, Zhangke Lingyi Investment",Seed,3,10000000,USD,10000000,,,,24000000,USD,24000000,Yes,,http://www.ennovabio.com,,Early Stage Venture,,"256,436"
2017-08-09,BYTON operates as an electric vehicle company that designs cars as a fully connected smart device on wheels.,BYTON,https://www.crunchbase.com/organization/byton,"Automotive, Autonomous Vehicles, Electric Vehicle","Nanjing, Jiangsu, China, Asia",Venture Round - BYTON,https://www.crunchbase.com/funding_round/byton-series-unknown--65631106,2,"Fullshare Holdings, Suning.com",,"Fullshare Holdings, Suning.com",Venture - Series Unknown,5,200000000,USD,200000000,550000000,USD,550000000,1200000000,USD,1200000000,Yes,,https://www.byton.com/,$1B to $10B,Late Stage Venture,,"256,983"
2017-07-26,HanSight is dedicated to changing the cyber security landscape based on intelligent big data security analytics approach.,HanSight,https://www.crunchbase.com/organization/hansight,"Analytics, Artificial Intelligence (AI), Big Data, Cyber Security, Security","Beijing, Beijing, China, Asia",Series B - HanSight,https://www.crunchbase.com/funding_round/hansight-series-b--30807de9,2,"CASH Capital, IDG Capital",Early Stage Venture,"CASH Capital, IDG Capital",Series B,5,100000000,CNY,14804504,,,,21364484,USD,21364484,Yes,,http://www.HanSight.com,$1M to $10M,Late Stage Venture,,"256,877"
2017-09-20,Yi+ is an artificial intelligence start-up developing machine vision technology for content marketing.,Yi+,https://www.crunchbase.com/organization/yi,"Advertising, Artificial Intelligence (AI), Computer Vision, Machine Learning","Haidian, Beijing, China, Asia",Series B - Yi+,https://www.crunchbase.com/funding_round/yi-series-b--b1b38a16,2,"Bank of Beijing, Haitong Securities",Early Stage Venture,"Bank of Beijing, Haitong Securities",Series B,3,15000000,USD,15000000,,,,171074966,USD,171074966,Yes,,http://www.yijia.ai/,,Early Stage Venture,,"256,026"
2017-08-10,Misspao is a fully-automated mini fitness room.,Misspao,https://www.crunchbase.com/organization/misspao,"Fitness, Mobile Apps, Solar","Beijing, Beijing, China, Asia",Angel Round - Misspao,https://www.crunchbase.com/funding_round/misspao-angel--a8cca464,2,"China Equity, Matrix Partners China",Seed,"China Equity, Matrix Partners China",Angel,2,,,,,,,11000000,USD,11000000,Yes,,http://misspao.com,,Early Stage Venture,,"256,207"
2017-08-11,Shenzhen Litra Technology provides commercial navigation and obstacle avoidance lidar products for service robots.,Shenzhen Litra Technology,https://www.crunchbase.com/organization/shenzhen-litra-technology,"Laser, Manufacturing, Sensor","Nanshanqu, Guangdong, China, Asia",Series A - Shenzhen Litra Technology,https://www.crunchbase.com/funding_round/shenzhen-litra-technology-series-a--a773dc96,2,"ECC Capital, Oriza Holdings",Early Stage Venture,Oriza Holdings,Series A,2,10000000,CNY,1500274,,,,13000000,CNY,1964229,Yes,,http://www.litratech.com/,,Early Stage Venture,,"257,860"
2017-06-27,amethystum is a software solutions company for big data optical storage management.,amethystum,https://www.crunchbase.com/organization/amethystum,"Big Data, Data Storage, Software","Meizhou, Guangdong, China, Asia",Post-IPO Equity - amethystum,https://www.crunchbase.com/funding_round/amethystum-post-ipo-equity--71d5b946,10,"Cornerstone Capital, Fortune Venture Capital, Gopher Asset Management, Maoniu Guquan, Miracele China Investment Group, New Access Capital, Shanghai Shenhu Tonghai Guquan Touzi Jijin Guanli Youxian Gongsi, Sova Capital, Tianjin Pusi Zi Guan, Wanfeng Jinyuan Holding Group",,,Post-IPO Equity,4,164000000,CNY,24071981,,,,293500000,CNY,43950001,Yes,,https://amethystum.com/,,IPO,,"258,425"
2017-08-10,goxueche.com provides learning car and driving test training services.,goxueche.com,https://www.crunchbase.com/organization/goxueche-com,"Automotive, Service Industry, Training","Beijing, Beijing, China, Asia",Series B - goxueche.com,https://www.crunchbase.com/funding_round/goxueche-com-series-b--dc8d2f2b,10,"Chunxiao Capital, Dazi Hemu Xiangchu Chuangye Touzi Guanli Youxian Gongsi, Haowangjiao Touzi, Matrix Partners China, Max Capital, Meihe Touzi, Phoenix Fortune Group, Plum Ventures, Shanghai Xiawang Shangwu Zixun Hehuo Qiye, Xinghe Caifu",Early Stage Venture,,Series B,5,30000000,CNY,4513955,,,,255000000,CNY,37863981,Yes,,http://www.goxueche.com/,,Early Stage Venture,,"258,438"
